canonical_id,F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-NA,F16-int,F3-NA,F3-String,F3-int,F7-NA,F12-NA,F17-NA,F2-NA,F2-String,F6-NA,F13-NA,F18-NA,F14-NA,F1-NA,F5-NA,F9-NA,F10-NA,F19-NA,F15-NA,F15-public,F0-NA,F4-NA,F4-boolean,F4-String,F4-int,F8-NA,F11-NA,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F74,F73,F84,F146,pattern_0,pattern_1,pattern_2,pattern_3,pattern_4,pattern_5,pattern_6,pattern_7,pattern_8,pattern_9,pattern_10,pattern_11,pattern_12,pattern_13,pattern_14,pattern_15,pattern_16,pattern_17,pattern_18,pattern_19,category
cassandra-B-1093,7063,org/apache/cassandra/thrift,org/apache/cassandra/thrift/CassandraServer.java,65,True,38,66,40018,2,20,1728,7,402,0.8616386326641345,1600,51,0.031875,0.15789473684210525,13,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,376,1,BAD_PRACTICE,0.005917159763313609,OS_OPEN_STREAM,16,2,1,0.2653493295695131,0.0007057163020465772,0.0007057163020465772,0.0,0.0,0.0,0.06785714285714285,0.6788593294460643,-0.5,0.0,0.023227383863080684,0.6788593294460643,-0.8447204968944101,-1.0,40,1238,279,8099,5121,0.059430230959130914,1020,255,4866,6396,0.031117378282472862,4,2,2,8,60,2,136,0.17777777777777778,222,12,26,2,3,76,17,10,0.007508417508417506,13,6821,13797,8,6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
derby-B-120,8134,org/apache/derby/catalog/types,org/apache/derby/catalog/types/RoutineAliasInfo.java,3064,True,3,23,1282,1,0,188,1,16,0.4928131416837782,313,101,0.3226837060702875,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,39,7,MALICIOUS_CODE,0.034560480841472584,EI_EXPOSE_REP,18,2,1,0.013471502590673576,0.002417962003454232,0.0003454231433506045,-1.0,0.01098901098901099,0.001207583625166043,0.007434944237918215,4.9971618126111155e-05,-0.978021978021978,0.0,0.0007163323782234957,4.9971618126111155e-05,-1.0,-1.0,21,6969,3064,8134,41,0.31683168316831684,0,5,36,46,0.04410753575357537,27,5,0,32,5,22,27,0.31683168316831684,32,27,0,5,0,22,32,22,0.0198019801980198,22,1185,8135,22,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
derby-B-1670,7392,org/apache/derby/impl/sql/execute,org/apache/derby/impl/sql/execute/TablePrivilegeInfo.java,2578,True,6,7,17203,1,0,1541,1,151,0.2420382165605096,206,75,0.3640776699029126,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,207,2,MALICIOUS_CODE,0.04770848985725019,EI_EXPOSE_REP2,18,2,2,0.07150259067357513,0.000690846286701209,0.000690846286701209,-1.0,0.007874015748031496,0.000868001736003472,0.007434944237918215,4.9971618126111155e-05,-0.9842519685039368,0.0,0.0007163323782234957,4.9971618126111155e-05,-0.8981481481481481,-1.0,14,6227,2578,7392,241,0.0,81,358,-117,680,0.007261679860080886,0,0,0,0,0,0,0,0.0,0,136,0,227,0,0,363,-91,0.0028299252821855398,1495,2658,8135,5,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
derby-B-1794,8134,org/apache/derby/impl/store/access/btree/index,org/apache/derby/impl/store/access/btree/index/B2IRowLocking3.java,3064,True,19,11,844,1,8,93,6,17,0.600656455142232,491,318,0.6476578411405295,0.15789473684210525,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,26,11,STYLE,0.10067618332081142,DLS_DEAD_LOCAL_STORE,17,2,1,0.008981001727115717,0.0037996545768566492,0.0003454231433506045,-1.0,0.09570957095709573,0.002219211512418061,0.06260032102728733,0.08480126588811351,-0.8085808580858086,0.0,0.027936962750716332,0.08480126588811351,-0.92,-1.0,17,6969,3064,8134,0,0.0,1,17,-17,18,0.002926275390833071,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1972,3135,8135,33,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
jmeter-B-241,5492,org/apache/jmeter/protocol/http/sampler,org/apache/jmeter/protocol/http/sampler/HTTPSamplerBase.java,191,True,12,117,4121,6,8,368,1,41,0.4540626659585768,1172,494,0.4215017064846416,0.4166666666666667,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,26,3,I18N,0.08710217755443886,DM_DEFAULT_ENCODING,19,1,1,0.038348082595870206,0.004424778761061947,0.0014749262536873154,-1.0,0.2280701754385965,0.08802708525700215,0.20634920634920634,0.005381474432391197,-0.5263157894736842,0.0,0.02086677367576244,0.005381474432391197,-0.76,-1.0,159,7450,3207,12208,118,0.15824542114346155,18,63,55,199,0.06459464500823729,0,0,0,0,9,0,28,0.0,43,4,6,0,9,19,13,4,0.016414141414141412,91,4847,14044,12,4768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
derby-B-1711,8134,org/apache/derby/impl/sql/execute/rts,org/apache/derby/impl/sql/execute/rts/RunTimeStatisticsImpl.java,3064,True,3,21,2007,1,0,344,1,38,0.44696969696969696,226,122,0.5398230088495575,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,28,9,MALICIOUS_CODE,0.034560480841472584,EI_EXPOSE_REP,18,2,1,0.009671848013816924,0.003108808290155441,0.0003454231433506045,-1.0,0.01098901098901099,0.001207583625166043,0.007434944237918215,4.9971618126111155e-05,-0.978021978021978,0.0,0.0007163323782234957,4.9971618126111155e-05,-1.0,-1.0,8,6969,3064,8134,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,604,1767,8135,142,1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
lucene-solr-B-433,22821,org/apache/lucene/index,org/apache/lucene/index/LogMergePolicy.java,1931,True,0,28,14508,2,0,1501,1,278,0.7236842105263158,427,237,0.5550351288056206,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,134,5,BAD_PRACTICE,0.0030911901081916537,CO_COMPARETO_INCORRECT_FLOATING,16,2,2,0.04990689013035382,0.00186219739292365,0.0007448789571694597,1.0,0.2857142857142857,0.004977600796416128,0.2425595238095238,0.4843410085820645,-0.42857142857142855,0.0,0.04864219635929573,0.4843410085820645,-0.4725848563968668,0.5,9,2237,223,12955,868,0.00023137436372049972,76,638,230,1582,0.02844679406185104,0,0,0,0,0,0,1,0.0,1,0,0,3,0,1,3,-3,0.0013489208633093526,205,10803,26424,22,10620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
derby-B-1538,8134,org/apache/derby/impl/sql/execute,org/apache/derby/impl/sql/execute/BaseActivation.java,3064,True,0,117,17203,1,0,1541,1,151,0.7118553960659224,1041,567,0.5446685878962536,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,207,10,STYLE,0.0030052592036063108,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,17,2,0,0.07150259067357513,0.0034542314335060447,0.0,0.0,0.0,0.0,0.06260032102728733,0.08480126588811351,-1.0,0.0,0.027936962750716332,0.08480126588811351,-0.8981481481481481,-1.0,45,6969,3064,8134,241,0.14076764057760865,81,358,-117,680,0.007261679860080886,0,0,0,0,106,0,78,0.0,265,136,81,227,0,-28,363,-91,0.0028299252821855398,27,1190,8135,5,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
lucene-solr-B-1583,12050,org/apache/solr/schema,org/apache/solr/schema/CurrencyField.java,140,True,41,15,5274,5,4,464,6,118,0.12342569269521413,541,131,0.24214417744916825,0.36585365853658536,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,56,7,STYLE,0.032071097372488415,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,18,2,2,0.02085661080074488,0.002607076350093109,0.0007448789571694597,0.0,0.16666666666666666,0.003561253561253561,0.1889710827168796,0.4070964043141743,-0.4166666666666667,0.0,0.08385556550283498,0.4070964043141743,-0.9375,0.0,16,3123,297,13841,160,0.07274665972123147,15,33,127,208,0.02299538300929267,0,0,0,0,7,0,12,0.0,23,0,4,0,0,5,0,0,0.0,205,10803,26424,205,10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
derby-B-1714,8134,org/apache/derby/impl/sql/execute/rts,org/apache/derby/impl/sql/execute/rts/RunTimeStatisticsImpl.java,3064,True,3,21,2007,1,0,344,1,38,0.5227272727272727,226,122,0.5398230088495575,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,28,9,MALICIOUS_CODE,0.034560480841472584,EI_EXPOSE_REP,18,2,1,0.009671848013816924,0.003108808290155441,0.0003454231433506045,-1.0,0.01098901098901099,0.001207583625166043,0.007434944237918215,4.9971618126111155e-05,-0.978021978021978,0.0,0.0007163323782234957,4.9971618126111155e-05,-1.0,-1.0,8,6969,3064,8134,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,604,1767,8135,142,1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
commons-B-62,2562,org/apache/commons/lang3,org/apache/commons/lang3/StringUtils.java,1117,True,3,180,6053,1,8,780,1,33,0.9995777027027029,2248,4553,2.025355871886121,0.6666666666666666,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,72,8,I18N,0.0099009900990099,DM_DEFAULT_ENCODING,19,1,1,0.6792452830188679,0.07547169811320754,0.009433962264150943,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,17,279,444,1614,1183,0.5043667030369158,37,321,862,1541,0.08115637337402164,558,0,0,558,4,558,606,0.5914257137661393,610,600,0,13,7,602,620,587,0.0640469220772877,22,1355,4806,1,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
jmeter-B-239,7508,org/apache/jmeter/protocol/http/sampler,org/apache/jmeter/protocol/http/sampler/HTTPSampleResult.java,1056,True,34,15,4121,1,12,368,7,41,0.9252136752136751,123,86,0.6991869918699187,0.1176470588235294,11,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,26,1,I18N,0.08710217755443886,DM_DEFAULT_ENCODING,19,1,1,0.038348082595870206,0.0014749262536873154,0.0014749262536873154,-1.0,0.2280701754385965,0.08802708525700215,0.20634920634920634,0.005381474432391197,-0.5263157894736842,0.0,0.02086677367576244,0.005381474432391197,-0.76,-1.0,13,2456,830,7214,118,0.32936507936507936,18,63,55,199,0.06459464500823729,0,0,0,0,1,0,12,0.0,13,4,0,0,9,11,13,4,0.016414141414141412,156,4912,14044,12,4768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
derby-B-1733,8130,org/apache/derby/impl/store/access,org/apache/derby/impl/store/access/RAMAccessManager.java,3021,True,24,45,1374,1,0,212,8,12,0.6360808709175739,651,428,0.6574500768049155,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,24,3,STYLE,0.10067618332081142,DLS_DEAD_LOCAL_STORE,15,1,1,0.008290155440414506,0.0010362694300518132,0.0003454231433506045,-1.0,0.09570957095709573,0.002219211512418061,0.06260032102728733,0.08480126588811351,-0.8085808580858086,0.0,0.027936962750716332,0.08480126588811351,-0.92,-1.0,18,6969,3064,8134,24,0.21621621621621626,0,5,19,29,0.02036074129097385,24,0,0,24,0,24,24,0.21621621621621626,24,24,0,0,0,24,24,24,0.019656019656019656,17,1180,8135,17,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
derby-B-1485,8134,org/apache/derby/impl/sql/compile,org/apache/derby/impl/sql/compile/UCode_CharStream.java,3064,True,3,27,56152,1,5,4497,1,235,0.8046218487394958,357,40,0.11204481792717087,0.6666666666666666,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,322,14,I18N,0.018031555221637862,DM_DEFAULT_ENCODING,19,1,5,0.11122625215889463,0.004835924006908464,0.0017271157167530224,-1.0,0.020833333333333332,0.010199652777777776,0.01492537313432836,3.2208844613994704e-05,-0.9583333333333334,0.0,0.00035816618911174784,3.2208844613994704e-05,-0.9239130434782608,-1.0,5,6969,3064,8134,610,0.0,189,443,167,1242,0.021409778878493668,0,0,0,0,0,0,0,0.0,0,475,0,315,142,0,932,160,0.014748290613587938,5282,6445,8135,5,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
derby-B-526,8134,org/apache/derby/iapi/services/property,org/apache/derby/iapi/services/property/PropertyUtil.java,3064,True,7,29,310,1,0,50,4,5,0.7187039764359352,430,99,0.2302325581395349,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,7,6,STYLE,0.0439519158527423,BC_UNCONFIRMED_CAST,20,3,1,0.002417962003454232,0.002072538860103627,0.0003454231433506045,-1.0,0.02608695652173913,0.0006514468518249237,0.06260032102728733,0.08480126588811351,-0.9478260869565216,0.0,0.027936962750716332,0.08480126588811351,-1.0,-1.0,14,6969,3064,8134,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,505,1668,8135,505,1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
derby-B-553,8134,org/apache/derby/iapi/sql/dictionary,org/apache/derby/iapi/sql/dictionary/ConstraintDescriptorList.java,3064,True,0,10,4478,1,0,881,1,53,0.15272727272727274,154,77,0.5,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,58,1,BAD_PRACTICE,0.0101427498121713,SE_NO_SERIALVERSIONID,19,3,0,0.02003454231433506,0.0003454231433506045,0.0,0.0,0.27586206896551724,0.005122107381322601,0.0612691466083151,0.081104871355322,-0.4482758620689655,0.0,0.01002865329512894,0.081104871355322,-0.9310344827586208,-1.0,6,6969,3064,8134,3,0.0,0,2,1,5,0.00449236298292902,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,1,1,0.001347708894878706,5249,6412,8135,19,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
derby-B-1712,8134,org/apache/derby/impl/sql/execute/rts,org/apache/derby/impl/sql/execute/rts/RunTimeStatisticsImpl.java,3064,True,3,21,2007,1,0,344,1,38,0.4974747474747474,226,122,0.5398230088495575,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,28,9,MALICIOUS_CODE,0.034560480841472584,EI_EXPOSE_REP,18,2,1,0.009671848013816924,0.003108808290155441,0.0003454231433506045,-1.0,0.01098901098901099,0.001207583625166043,0.007434944237918215,4.9971618126111155e-05,-0.978021978021978,0.0,0.0007163323782234957,4.9971618126111155e-05,-1.0,-1.0,8,6969,3064,8134,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,604,1767,8135,142,1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
derby-B-2263,6393,org/apache/derby/impl/tools/ij,org/apache/derby/impl/tools/ij/ijResultSetResult.java,2336,True,0,9,10072,1,0,797,1,53,0.4938271604938271,44,19,0.4318181818181818,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,236,5,BAD_PRACTICE,0.012772351615326822,NM_CLASS_NAMING_CONVENTION,16,2,0,0.08151986183074265,0.0017271157167530224,0.0,0.0,0.0,0.0,0.0612691466083151,0.081104871355322,-1.0,0.0,0.01002865329512894,0.081104871355322,-1.0,-1.0,0,5228,2336,6393,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,5230,6393,8135,153,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
derby-B-131,4740,org/apache/derby/catalog/types,org/apache/derby/catalog/types/RowMultiSetImpl.java,2001,True,7,9,1282,1,8,188,2,16,0.4101382488479263,85,94,1.1058823529411763,0.2857142857142857,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,39,7,MALICIOUS_CODE,0.04770848985725019,EI_EXPOSE_REP2,18,2,4,0.013471502590673576,0.002417962003454232,0.001381692573402418,-1.0,0.007874015748031496,0.000868001736003472,0.007434944237918215,4.9971618126111155e-05,-0.9842519685039368,0.0,0.0007163323782234957,4.9971618126111155e-05,-1.0,-1.0,3,3575,2001,4740,41,0.0,0,5,36,46,0.04410753575357537,0,0,0,0,0,0,0,0.0,0,27,0,5,0,0,32,22,0.0198019801980198,2802,3965,8135,22,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
derby-B-236,7791,org/apache/derby/client/am,org/apache/derby/client/am/Sqlca.java,2804,True,14,27,17144,1,10,2530,3,88,0.4263261296660118,327,117,0.3577981651376147,0.32142857142857145,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,116,8,MALICIOUS_CODE,0.034560480841472584,EI_EXPOSE_REP,18,2,1,0.04006908462867012,0.002763385146804836,0.0003454231433506045,-1.0,0.01098901098901099,0.001207583625166043,0.007434944237918215,4.9971618126111155e-05,-0.978021978021978,0.0,0.0007163323782234957,4.9971618126111155e-05,-0.9032258064516128,-1.0,12,6626,2804,7791,1,0.0,0,1,0,2,0.0016064257028112448,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,254,1417,8135,97,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
derby-B-145,7791,org/apache/derby/client,org/apache/derby/client/ClientPooledConnection.java,2804,True,17,16,359,1,0,51,3,6,0.3360995850622407,248,181,0.7298387096774194,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,7,3,STYLE,0.0439519158527423,BC_UNCONFIRMED_CAST,17,2,3,0.002417962003454232,0.0010362694300518132,0.0010362694300518132,-1.0,0.02608695652173913,0.0006514468518249237,0.06260032102728733,0.08480126588811351,-0.9478260869565216,0.0,0.027936962750716332,0.08480126588811351,-1.0,-1.0,22,5748,2454,6913,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,139,1302,8135,130,1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
derby-B-584,8134,org/apache/derby/iapi/sql/dictionary,org/apache/derby/iapi/sql/dictionary/StatisticsDescriptor.java,3064,True,3,10,4478,1,0,881,1,53,0.8152173913043478,65,9,0.13846153846153847,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,58,1,MALICIOUS_CODE,0.034560480841472584,EI_EXPOSE_REP,18,2,1,0.02003454231433506,0.0003454231433506045,0.0003454231433506045,-1.0,0.01098901098901099,0.001207583625166043,0.007434944237918215,4.9971618126111155e-05,-0.978021978021978,0.0,0.0007163323782234957,4.9971618126111155e-05,-0.9310344827586208,-1.0,5,6969,3064,8134,3,0.0,0,2,1,5,0.00449236298292902,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,1,1,0.001347708894878706,5249,6412,8135,19,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
derby-B-1516,8134,org/apache/derby/impl/sql/depend,org/apache/derby/impl/sql/depend/BasicDependencyManager.java,3064,True,38,24,497,1,12,38,9,4,0.16052631578947368,677,305,0.4505169867060561,0.2236842105263158,14,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,STYLE,0.0011269722013523664,DB_DUPLICATE_BRANCHES,17,2,1,0.0003454231433506045,0.0003454231433506045,0.0003454231433506045,-1.0,0.0,0.0,0.06260032102728733,0.08480126588811351,-1.0,0.0,0.027936962750716332,0.08480126588811351,-1.0,-1.0,30,6969,3064,8134,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,119,1282,8135,119,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
derby-B-544,8134,org/apache/derby/iapi/sql/dictionary,org/apache/derby/iapi/sql/dictionary/ColumnDescriptorList.java,3064,True,0,5,4478,1,0,881,1,53,0.2671232876712329,74,49,0.6621621621621622,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,58,1,BAD_PRACTICE,0.0101427498121713,SE_NO_SERIALVERSIONID,19,3,0,0.02003454231433506,0.0003454231433506045,0.0,0.0,0.27586206896551724,0.005122107381322601,0.0612691466083151,0.081104871355322,-0.4482758620689655,0.0,0.01002865329512894,0.081104871355322,-0.9310344827586208,-1.0,6,6969,3064,8134,3,0.0,0,2,1,5,0.00449236298292902,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,1,1,0.001347708894878706,5249,6412,8135,19,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
derby-B-1467,8134,org/apache/derby/impl/sql/compile,org/apache/derby/impl/sql/compile/SubqueryNode.java,3064,True,29,53,56152,1,0,4497,8,235,0.9174701118395681,1203,1097,0.9118869492934332,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,322,5,STYLE,0.0236664162283997,SF_SWITCH_NO_DEFAULT,19,2,3,0.11122625215889463,0.0017271157167530224,0.0010362694300518132,-1.0,0.0,0.0,0.06260032102728733,0.08480126588811351,-1.0,0.0,0.027936962750716332,0.08480126588811351,-0.9239130434782608,-1.0,38,6969,3064,8134,610,0.0,189,443,167,1242,0.021409778878493668,0,0,0,0,0,0,0,0.0,0,475,0,315,142,0,932,160,0.014748290613587938,567,1730,8135,5,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
derby-B-1565,8134,org/apache/derby/impl/sql/execute,org/apache/derby/impl/sql/execute/DeleteConstantAction.java,3064,True,6,5,17203,1,0,1541,1,151,0.7277777777777777,93,54,0.5806451612903226,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,207,1,MALICIOUS_CODE,0.04770848985725019,EI_EXPOSE_REP2,18,2,1,0.07150259067357513,0.0003454231433506045,0.0003454231433506045,-1.0,0.007874015748031496,0.000868001736003472,0.007434944237918215,4.9971618126111155e-05,-0.9842519685039368,0.0,0.0007163323782234957,4.9971618126111155e-05,-0.8981481481481481,-1.0,7,6969,3064,8134,241,0.006389776357827476,81,358,-117,680,0.007261679860080886,0,6,0,6,6,-6,0,0.006389776357827476,6,136,0,227,0,-6,363,-91,0.0028299252821855398,18,1181,8135,5,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
derby-B-1329,8134,org/apache/derby/impl/sql/compile,org/apache/derby/impl/sql/compile/ParseException.java,3064,True,7,5,56152,1,4,4497,1,235,0.25462962962962965,123,74,0.6016260162601627,0.7142857142857143,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,322,6,MALICIOUS_CODE,0.04770848985725019,EI_EXPOSE_REP2,18,2,2,0.11122625215889463,0.002072538860103627,0.000690846286701209,-1.0,0.007874015748031496,0.000868001736003472,0.007434944237918215,4.9971618126111155e-05,-0.9842519685039368,0.0,0.0007163323782234957,4.9971618126111155e-05,-0.9239130434782608,-1.0,5,6969,3064,8134,610,0.0,189,443,167,1242,0.021409778878493668,0,0,0,0,0,0,0,0.0,0,475,0,315,142,0,932,160,0.014748290613587938,5282,6445,8135,5,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
derby-B-1298,8134,org/apache/derby/impl/sql/compile,org/apache/derby/impl/sql/compile/HalfOuterJoinNode.java,3064,True,68,20,56152,1,0,4497,14,235,0.5339074273412271,465,344,0.7397849462365591,1.0,32,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,322,1,STYLE,0.10067618332081142,DLS_DEAD_LOCAL_STORE,17,2,1,0.11122625215889463,0.0003454231433506045,0.0003454231433506045,-1.0,0.09570957095709573,0.002219211512418061,0.06260032102728733,0.08480126588811351,-0.8085808580858086,0.0,0.027936962750716332,0.08480126588811351,-0.9239130434782608,-1.0,1,1348,858,2513,610,0.0,189,443,167,1242,0.021409778878493668,0,0,0,0,0,0,0,0.0,0,475,0,315,142,0,932,160,0.014748290613587938,282,1445,8135,5,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
derby-B-1243,8134,org/apache/derby/impl/sql/compile,org/apache/derby/impl/sql/compile/CreateIndexNode.java,3064,True,29,16,56152,1,0,4497,8,235,0.4489795918367347,206,86,0.4174757281553398,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,322,6,STYLE,0.10067618332081142,DLS_DEAD_LOCAL_STORE,17,2,2,0.11122625215889463,0.002072538860103627,0.000690846286701209,-1.0,0.09570957095709573,0.002219211512418061,0.06260032102728733,0.08480126588811351,-0.8085808580858086,0.0,0.027936962750716332,0.08480126588811351,-0.9239130434782608,-1.0,16,6969,3064,8134,610,0.0,189,443,167,1242,0.021409778878493668,0,0,0,0,0,0,0,0.0,0,475,0,315,142,0,932,160,0.014748290613587938,988,2151,8135,5,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
