canonical_id,F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-NA,F16-int,F3-NA,F3-String,F3-int,F7-NA,F12-NA,F17-NA,F2-NA,F2-String,F6-NA,F13-NA,F18-NA,F14-NA,F1-NA,F5-NA,F9-NA,F10-NA,F19-NA,F15-NA,F15-public,F0-NA,F4-NA,F4-boolean,F4-String,F4-int,F8-NA,F11-NA,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F74,F73,F84,F146,category
derby-B-1102,8134,org/apache/derby/impl/sql/catalog,org/apache/derby/impl/sql/catalog/DDColumnDependableFinder.java,3064,True,0,7,8491,1,0,655,1,52,0.42138364779874216,68,69,1.0147058823529411,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,113,4,BAD_PRACTICE,0.0030052592036063108,SE_NO_SUITABLE_CONSTRUCTOR_FOR_EXTERNALIZATION,16,2,0,0.03903281519861832,0.001381692573402418,0.0,0.0,0.0,0.0,0.0612691466083151,0.081104871355322,-1.0,0.0,0.01002865329512894,0.081104871355322,-0.68,-1.0,8,6969,3064,8134,124,0.0,0,30,94,154,0.004705215118417475,0,0,0,0,0,0,0,0.0,0,124,0,30,0,0,154,94,0.004705215118417475,4380,5543,8135,16,1179,open
derby-B-1090,8134,org/apache/derby/impl/sql,org/apache/derby/impl/sql/GenericPreparedStatement.java,3064,True,3,72,1591,3,0,263,1,14,0.5204379562043796,700,465,0.6642857142857143,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,19,8,MALICIOUS_CODE,0.034560480841472584,EI_EXPOSE_REP,18,2,1,0.0065630397236614854,0.002763385146804836,0.0003454231433506045,-1.0,0.01098901098901099,0.001207583625166043,0.007434944237918215,4.9971618126111155e-05,-0.978021978021978,0.0,0.0007163323782234957,4.9971618126111155e-05,-1.0,-1.0,33,6969,3064,8134,98,0.3046153846153846,0,1,97,99,0.025384615384615384,0,0,0,0,1,0,98,0.0,99,0,0,0,0,97,0,0,0.0,27,1190,8135,27,1190,close
derby-B-1613,8134,org/apache/derby/impl/sql/execute,org/apache/derby/impl/sql/execute/InsertConstantAction.java,3064,True,10,11,17203,1,0,1541,1,151,0.5878136200716846,134,102,0.7611940298507462,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,207,4,MALICIOUS_CODE,0.04770848985725019,EI_EXPOSE_REP2,18,2,3,0.07150259067357513,0.001381692573402418,0.0010362694300518132,-1.0,0.007874015748031496,0.000868001736003472,0.007434944237918215,4.9971618126111155e-05,-0.9842519685039368,0.0,0.0007163323782234957,4.9971618126111155e-05,-0.8981481481481481,-1.0,11,6969,3064,8134,241,0.0007855459544383348,81,358,-117,680,0.007261679860080886,0,1,0,1,1,-1,0,0.0007855459544383348,1,136,0,227,0,-1,363,-91,0.0028299252821855398,18,1181,8135,5,1168,open
derby-B-395,7791,org/apache/derby/client/net,org/apache/derby/client/net/NetXAConnectionReply.java,2804,True,20,20,9771,1,12,1131,4,56,0.8442367601246106,229,26,0.11353711790393012,0.6,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,169,5,STYLE,0.10067618332081142,DLS_DEAD_LOCAL_STORE,17,2,1,0.05837651122625216,0.0017271157167530224,0.0003454231433506045,-1.0,0.09570957095709573,0.002219211512418061,0.06260032102728733,0.08480126588811351,-0.8085808580858086,0.0,0.027936962750716332,0.08480126588811351,-0.9418604651162792,-1.0,6,6626,2804,7791,3,0.0,0,3,0,6,0.002597402597402597,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,183,1346,8135,85,1248,open
derby-B-1228,8134,org/apache/derby/impl/sql/compile,org/apache/derby/impl/sql/compile/CastNode.java,3064,True,36,23,56152,1,0,4497,9,235,0.6379794200187091,590,345,0.5847457627118644,1.0,29,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,322,3,STYLE,0.0236664162283997,SF_SWITCH_NO_DEFAULT,19,2,1,0.11122625215889463,0.0010362694300518132,0.0003454231433506045,-1.0,0.0,0.0,0.06260032102728733,0.08480126588811351,-1.0,0.0,0.027936962750716332,0.08480126588811351,-0.9239130434782608,-1.0,39,6969,3064,8134,610,0.0,189,443,167,1242,0.021409778878493668,0,0,0,0,0,0,0,0.0,0,475,0,315,142,0,932,160,0.014748290613587938,292,1455,8135,5,1168,open
derby-B-301,7791,org/apache/derby/client/net,org/apache/derby/client/net/NetConnectionReply.java,2804,True,52,129,9771,1,16,1131,11,56,0.8472388955582233,1877,1038,0.5530101225359616,0.28205128205128205,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,169,38,STYLE,0.017655897821187073,DB_DUPLICATE_SWITCH_CLAUSES,20,3,1,0.05837651122625216,0.013126079447322973,0.0003454231433506045,1.0,0.02127659574468085,0.0005339462107230328,0.06260032102728733,0.08480126588811351,-0.9574468085106383,0.0,0.027936962750716332,0.08480126588811351,-0.9418604651162792,-0.9473684210526316,20,6626,2804,7791,3,0.0,0,3,0,6,0.002597402597402597,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,139,1302,8135,85,1248,open
derby-B-307,7791,org/apache/derby/client/net,org/apache/derby/client/net/NetConnectionReply.java,2804,True,30,129,9771,1,0,1131,6,56,0.9429771908763506,1877,1038,0.5530101225359616,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,169,38,STYLE,0.10067618332081142,DLS_DEAD_LOCAL_STORE,17,2,4,0.05837651122625216,0.013126079447322973,0.001381692573402418,-1.0,0.09570957095709573,0.002219211512418061,0.06260032102728733,0.08480126588811351,-0.8085808580858086,0.0,0.027936962750716332,0.08480126588811351,-0.9418604651162792,-0.9473684210526316,20,6626,2804,7791,3,0.0,0,3,0,6,0.002597402597402597,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,139,1302,8135,85,1248,open
derby-B-286,5586,org/apache/derby/client/net,org/apache/derby/client/net/NaiveTrustManager.java,2137,True,19,5,9771,1,0,1131,4,56,0.6068965517241379,82,39,0.47560975609756106,1.0,45,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,169,3,BAD_PRACTICE,0.007137490608564989,OS_OPEN_STREAM,16,2,3,0.05837651122625216,0.0010362694300518132,0.0010362694300518132,-1.0,0.05,0.001217948717948718,0.0612691466083151,0.081104871355322,-0.9,0.0,0.01002865329512894,0.081104871355322,-0.9418604651162792,-1.0,0,3219,1868,4384,3,0.0,0,3,0,6,0.002597402597402597,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,3221,4384,8135,85,1248,open
tomcat-B-944,18084,org/apache/tomcat/jni,org/apache/tomcat/jni/Library.java,2471,True,0,11,1029,1,4,359,1,32,0.56,148,61,0.41216216216216217,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,59,37,MALICIOUS_CODE,0.005649717514124294,MS_CANNOT_BE_FINAL,18,2,0,0.03741280913126189,0.02346227013316424,0.0,0.0,0.0,0.0,0.19887955182072828,0.14753001392947815,-1.0,0.0,0.04940848990953376,0.14753001392947815,-1.0,-1.0,11,9256,2471,18084,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,2481,11307,18084,1093,9919,open
cassandra-B-889,11584,org/apache/cassandra/thrift,org/apache/cassandra/thrift/Cassandra.java,832,True,0,24,40018,261,4,1728,1,402,0.6328311980853161,34229,2309,0.0674574191475065,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,376,270,BAD_PRACTICE,0.08727810650887574,SE_NO_SERIALVERSIONID,19,3,0,0.2653493295695131,0.19054340155257588,0.0,0.0,0.0,0.0,0.06785714285714285,0.6788593294460643,-1.0,0.0,0.023227383863080684,0.6788593294460643,-0.8447204968944101,-0.9121951219512195,109,5763,1067,12624,5121,0.4715598887413089,1020,255,4866,6396,0.031117378282472862,0,0,0,0,11,0,4096,0.0,5082,12,975,2,3,4085,17,10,0.007508417508417506,107,6914,13797,8,6816,open
derby-B-396,7791,org/apache/derby/client/net,org/apache/derby/client/net/NetXAConnectionReply.java,2804,True,80,20,9771,1,12,1131,13,56,0.4890965732087227,229,26,0.11353711790393012,0.1125,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,169,5,STYLE,0.10067618332081142,DLS_DEAD_LOCAL_STORE,20,3,2,0.05837651122625216,0.0017271157167530224,0.000690846286701209,-1.0,0.09570957095709573,0.002219211512418061,0.06260032102728733,0.08480126588811351,-0.8085808580858086,0.0,0.027936962750716332,0.08480126588811351,-0.9418604651162792,-1.0,6,6626,2804,7791,3,0.0,0,3,0,6,0.002597402597402597,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,183,1346,8135,85,1248,open
derby-B-1588,7267,org/apache/derby/impl/sql/execute,org/apache/derby/impl/sql/execute/GenericAggregator.java,2525,True,19,13,17203,1,0,1541,3,151,0.795,211,137,0.6492890995260664,1.0,10,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,207,1,STYLE,0.009767092411720512,REC_CATCH_EXCEPTION,20,3,1,0.07150259067357513,0.0003454231433506045,0.0003454231433506045,-1.0,0.0,0.0,0.06260032102728733,0.08480126588811351,-1.0,0.0,0.027936962750716332,0.08480126588811351,-0.8981481481481481,-1.0,12,6969,3064,8134,241,0.0,81,358,-117,680,0.007261679860080886,0,0,0,0,0,0,0,0.0,0,136,0,227,0,0,363,-91,0.0028299252821855398,125,1288,8135,5,1168,open
derby-B-1602,8134,org/apache/derby/impl/sql/execute,org/apache/derby/impl/sql/execute/IndexSetChanger.java,3064,True,17,11,17203,1,0,1541,2,151,0.3160493827160494,295,58,0.19661016949152546,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,207,10,MALICIOUS_CODE,0.04770848985725019,EI_EXPOSE_REP2,18,2,5,0.07150259067357513,0.0034542314335060447,0.0017271157167530224,-1.0,0.007874015748031496,0.000868001736003472,0.007434944237918215,4.9971618126111155e-05,-0.9842519685039368,0.0,0.0007163323782234957,4.9971618126111155e-05,-0.8981481481481481,-1.0,7,6969,3064,8134,241,0.0,81,358,-117,680,0.007261679860080886,0,0,0,0,0,0,0,0.0,0,136,0,227,0,0,363,-91,0.0028299252821855398,3495,4658,8135,5,1168,open
derby-B-2265,8134,org/apache/derby/impl/tools/ij,org/apache/derby/impl/tools/ij/ijStatementResult.java,3064,True,0,10,10072,1,0,797,1,53,0.7068965517241379,36,8,0.2222222222222222,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,236,1,BAD_PRACTICE,0.012772351615326822,NM_CLASS_NAMING_CONVENTION,19,3,0,0.08151986183074265,0.0003454231433506045,0.0,0.0,0.0,0.0,0.0612691466083151,0.081104871355322,-1.0,0.0,0.01002865329512894,0.081104871355322,-1.0,-1.0,6,6969,3064,8134,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,4380,5543,8135,153,1316,open
derby-B-1546,8134,org/apache/derby/impl/sql/execute,org/apache/derby/impl/sql/execute/ConstraintConstantAction.java,3064,True,31,6,17203,1,0,1541,7,151,0.912121212121212,197,106,0.5380710659898477,1.0,22,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,207,2,STYLE,0.10067618332081142,DLS_DEAD_LOCAL_STORE,17,2,1,0.07150259067357513,0.000690846286701209,0.0003454231433506045,-1.0,0.09570957095709573,0.002219211512418061,0.06260032102728733,0.08480126588811351,-0.8085808580858086,0.0,0.027936962750716332,0.08480126588811351,-0.8981481481481481,-1.0,12,6969,3064,8134,241,0.0,81,358,-117,680,0.007261679860080886,0,0,0,0,0,0,0,0.0,0,136,0,227,0,0,363,-91,0.0028299252821855398,2277,3440,8135,5,1168,close
derby-B-548,8134,org/apache/derby/iapi/sql/dictionary,org/apache/derby/iapi/sql/dictionary/ConglomerateDescriptor.java,3064,True,3,22,4478,1,0,881,1,53,0.20903522205206732,285,304,1.0666666666666669,1.0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,58,4,BAD_PRACTICE,0.0052592036063110435,NM_CONFUSING,19,3,0,0.02003454231433506,0.001381692573402418,0.00017271157167530224,-0.5,0.07142857142857142,0.0017006802721088435,0.0612691466083151,0.081104871355322,-0.8571428571428571,0.0,0.01002865329512894,0.081104871355322,-0.9310344827586208,-1.0,17,6969,3064,8134,3,0.0,0,2,1,5,0.00449236298292902,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,1,1,0.001347708894878706,365,1528,8135,19,1182,open
derby-B-1548,8134,org/apache/derby/impl/sql/execute,org/apache/derby/impl/sql/execute/ConstraintInfo.java,3064,True,7,12,17203,1,0,1541,1,151,0.3428571428571429,149,86,0.5771812080536913,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,207,2,MALICIOUS_CODE,0.04770848985725019,EI_EXPOSE_REP2,18,2,1,0.07150259067357513,0.000690846286701209,0.0003454231433506045,-1.0,0.007874015748031496,0.000868001736003472,0.007434944237918215,4.9971618126111155e-05,-0.9842519685039368,0.0,0.0007163323782234957,4.9971618126111155e-05,-0.8981481481481481,-1.0,7,6969,3064,8134,241,0.0,81,358,-117,680,0.007261679860080886,0,0,0,0,0,0,0,0.0,0,136,0,227,0,0,363,-91,0.0028299252821855398,3487,4650,8135,5,1168,close
derby-B-610,8134,org/apache/derby/iapi/store/raw,org/apache/derby/iapi/store/raw/FetchDescriptor.java,3064,True,3,12,671,1,8,233,2,26,0.6561264822134387,148,61,0.41216216216216217,0.6666666666666666,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,5,4,MALICIOUS_CODE,0.034560480841472584,EI_EXPOSE_REP,18,2,1,0.0017271157167530224,0.001381692573402418,0.0003454231433506045,-1.0,0.01098901098901099,0.001207583625166043,0.007434944237918215,4.9971618126111155e-05,-0.978021978021978,0.0,0.0007163323782234957,4.9971618126111155e-05,-1.0,-1.0,5,6969,3064,8134,17,0.0,0,9,8,26,0.007939500586559409,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,5269,6432,8135,58,1221,open
derby-B-121,8134,org/apache/derby/catalog/types,org/apache/derby/catalog/types/RoutineAliasInfo.java,3064,True,3,23,1282,1,0,188,1,16,0.5112936344969199,313,101,0.3226837060702875,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,39,7,MALICIOUS_CODE,0.034560480841472584,EI_EXPOSE_REP,18,2,1,0.013471502590673576,0.002417962003454232,0.0003454231433506045,-1.0,0.01098901098901099,0.001207583625166043,0.007434944237918215,4.9971618126111155e-05,-0.978021978021978,0.0,0.0007163323782234957,4.9971618126111155e-05,-1.0,-1.0,21,6969,3064,8134,41,0.31683168316831684,0,5,36,46,0.04410753575357537,27,5,0,32,5,22,27,0.31683168316831684,32,27,0,5,0,22,32,22,0.0198019801980198,22,1185,8135,22,1185,close
derby-B-1287,8134,org/apache/derby/impl/sql/compile,org/apache/derby/impl/sql/compile/FromBaseTable.java,3064,True,6,92,56152,1,0,4497,1,235,0.9868859283930058,2692,1585,0.5887815750371471,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,322,7,MALICIOUS_CODE,0.04770848985725019,EI_EXPOSE_REP2,18,2,1,0.11122625215889463,0.002417962003454232,0.0003454231433506045,-1.0,0.007874015748031496,0.000868001736003472,0.007434944237918215,4.9971618126111155e-05,-0.9842519685039368,0.0,0.0007163323782234957,4.9971618126111155e-05,-0.9239130434782608,-1.0,64,6969,3064,8134,610,0.13114754098360654,189,443,167,1242,0.021409778878493668,5,3,0,8,3,2,5,0.13114754098360654,8,475,0,315,142,2,932,160,0.014748290613587938,5,1168,8135,5,1168,open
derby-B-1257,8059,org/apache/derby/impl/sql/compile,org/apache/derby/impl/sql/compile/CurrentDatetimeOperatorNode.java,2971,True,14,6,56152,1,0,4497,4,235,0.7772020725388601,103,60,0.5825242718446602,1.0,7,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,322,1,STYLE,0.0236664162283997,SF_SWITCH_NO_DEFAULT,19,2,1,0.11122625215889463,0.0003454231433506045,0.0003454231433506045,-1.0,0.0,0.0,0.06260032102728733,0.08480126588811351,-1.0,0.0,0.027936962750716332,0.08480126588811351,-0.9239130434782608,-1.0,12,6969,3064,8134,610,0.0,189,443,167,1242,0.021409778878493668,0,0,0,0,0,0,0,0.0,0,475,0,315,142,0,932,160,0.014748290613587938,1856,3019,8135,5,1168,open
lucene-solr-B-1606,13591,org/apache/solr/schema,org/apache/solr/schema/OpenExchangeRatesOrgProvider.java,277,True,18,9,5274,2,4,464,5,118,0.2950191570881226,189,40,0.21164021164021168,0.4444444444444444,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,56,4,STYLE,0.008887171561051005,ICAST_INTEGER_MULTIPLY_CAST_TO_LONG,17,2,1,0.02085661080074488,0.0014897579143389199,0.00037243947858472997,0.0,0.2857142857142857,0.005232862375719518,0.1889710827168796,0.4070964043141743,-0.2857142857142857,0.0,0.08385556550283498,0.4070964043141743,-0.9375,0.0,7,2873,277,13591,160,0.00012563603241409635,15,33,127,208,0.02299538300929267,0,0,0,0,0,0,2,0.0,2,0,0,0,0,2,0,0,0.0,205,10803,26424,205,10803,close
derby-B-1289,8134,org/apache/derby/impl/sql/compile,org/apache/derby/impl/sql/compile/FromBaseTable.java,3064,True,95,92,56152,1,0,4497,31,235,0.14175686927560366,2692,1585,0.5887815750371471,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,322,7,STYLE,0.0011269722013523664,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,1,0.11122625215889463,0.002417962003454232,0.0003454231433506045,-1.0,0.5714285714285714,0.006279434850863422,0.06260032102728733,0.08480126588811351,0.14285714285714285,0.0,0.027936962750716332,0.08480126588811351,-0.9239130434782608,-1.0,64,6969,3064,8134,610,0.13114754098360654,189,443,167,1242,0.021409778878493668,5,3,0,8,3,2,5,0.13114754098360654,8,475,0,315,142,2,932,160,0.014748290613587938,5,1168,8135,5,1168,open
derby-B-117,8134,org/apache/derby/catalog/types,org/apache/derby/catalog/types/ReferencedColumnsDescriptorImpl.java,3064,True,3,10,1282,1,0,188,1,16,0.24776119402985075,123,181,1.4715447154471544,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,39,5,MALICIOUS_CODE,0.04770848985725019,EI_EXPOSE_REP2,18,2,3,0.013471502590673576,0.0017271157167530224,0.0010362694300518132,-1.0,0.007874015748031496,0.000868001736003472,0.007434944237918215,4.9971618126111155e-05,-0.9842519685039368,0.0,0.0007163323782234957,4.9971618126111155e-05,-1.0,-1.0,6,6969,3064,8134,41,0.0,0,5,36,46,0.04410753575357537,0,0,0,0,0,0,0,0.0,0,27,0,5,0,0,32,22,0.0198019801980198,1464,2627,8135,22,1185,close
ant-B-815,7195,org/apache/tools/ant/taskdefs/optional/junit,org/apache/tools/ant/taskdefs/optional/junit/XMLJUnitResultFormatter.java,3454,True,3,15,3670,1,8,440,1,86,0.6511627906976745,169,100,0.591715976331361,0.6666666666666666,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,62,7,PERFORMANCE,0.03451109285127362,DM_NUMBER_CTOR,18,2,1,0.050243111831442464,0.005672609400324149,0.0008103727714748784,0.0,0.0,0.0,0.07777777777777778,0.11528486410825428,0.0,0.0,0.005977796754910333,0.11528486410825428,-1.0,-1.0,52,10586,4081,11467,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,759,1472,13499,42,755,close
derby-B-412,1420,org/apache/derby/client/net,org/apache/derby/client/net/PublicBufferOutputStream.java,210,True,3,3,9771,1,8,1131,1,56,0.9347826086956522,28,9,0.32142857142857145,0.6666666666666666,0,2,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,169,1,MALICIOUS_CODE,0.034560480841472584,EI_EXPOSE_REP,18,2,1,0.05837651122625216,0.0003454231433506045,0.0003454231433506045,0.0,0.01098901098901099,0.001207583625166043,0.007434944237918215,4.9971618126111155e-05,-0.978021978021978,0.0,0.0007163323782234957,4.9971618126111155e-05,-0.9418604651162792,0.0,0,255,210,1420,3,0.0,0,3,0,6,0.002597402597402597,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,257,1420,8135,85,1248,open
derby-B-2343,2556,org/apache/derby/impl/tools/planexporter,org/apache/derby/impl/tools/planexporter/AccessDatabase.java,879,True,63,24,399,1,20,56,20,5,0.7406143344709898,379,134,0.35356200527704484,0.873015873015873,21,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,24,20,STYLE,0.0202854996243426,NP_LOAD_OF_KNOWN_NULL_VALUE,16,2,6,0.008290155440414506,0.0069084628670120895,0.002072538860103627,-1.0,0.06349206349206349,0.0015246364452713658,0.06260032102728733,0.08480126588811351,-0.873015873015873,0.0,0.027936962750716332,0.08480126588811351,-1.0,-1.0,9,1391,879,2556,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1168,2331,8135,1168,2331,open
derby-B-1567,8134,org/apache/derby/impl/sql/execute,org/apache/derby/impl/sql/execute/DependentResultSet.java,3064,True,62,23,17203,1,0,1541,9,151,0.2333804809052334,489,88,0.17995910020449898,1.0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,207,18,CORRECTNESS,0.007888805409466567,RCN_REDUNDANT_NULLCHECK_WOULD_HAVE_BEEN_A_NPE,11,2,1,0.07150259067357513,0.006217616580310881,0.0003454231433506045,-1.0,0.0,0.0,0.07692307692307693,0.018972308598876112,-1.0,0.0,0.0035816618911174787,0.018972308598876112,-0.8981481481481481,-0.6363636363636364,17,6969,3064,8134,241,0.0051599587203302365,81,358,-117,680,0.007261679860080886,2,3,0,5,3,-1,2,0.0051599587203302365,5,136,0,227,0,-1,363,-91,0.0028299252821855398,18,1181,8135,5,1168,close
derby-B-1589,4429,org/apache/derby/impl/sql/execute,org/apache/derby/impl/sql/execute/GrantRoleConstantAction.java,1876,True,0,4,17203,1,4,1541,1,151,0.20883534136546186,147,67,0.4557823129251701,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,207,2,PERFORMANCE,0.004883546205860256,SS_SHOULD_BE_STATIC,18,2,0,0.07150259067357513,0.000690846286701209,0.0,0.0,0.0,0.0,0.12349397590361445,0.023834639568557327,-1.0,0.0,0.014684813753581662,0.023834639568557327,-0.8981481481481481,-1.0,8,3264,1876,4429,241,0.0,81,358,-117,680,0.007261679860080886,0,0,0,0,0,0,0,0.0,0,136,0,227,0,0,363,-91,0.0028299252821855398,1495,2658,8135,5,1168,open
derby-B-198,7791,org/apache/derby/client/am,org/apache/derby/client/am/CrossConverters.java,2804,True,0,83,17144,1,0,2530,1,88,0.04123112659698026,1242,229,0.18438003220611915,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,116,4,CORRECTNESS,0.0015026296018031554,DMI_BIGDECIMAL_CONSTRUCTED_FROM_DOUBLE,10,3,4,0.04006908462867012,0.001381692573402418,0.001381692573402418,-1.0,0.0,0.0,0.07692307692307693,0.018972308598876112,-1.0,0.0,0.0035816618911174787,0.018972308598876112,-0.9032258064516128,-1.0,24,6626,2804,7791,1,0.0,0,1,0,2,0.0016064257028112448,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,133,1296,8135,97,1260,open
derby-B-1227,8134,org/apache/derby/impl/sql/compile,org/apache/derby/impl/sql/compile/CastNode.java,3064,True,70,23,56152,1,0,4497,30,235,0.27502338634237605,590,345,0.5847457627118644,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,322,3,STYLE,0.0236664162283997,SF_SWITCH_NO_DEFAULT,19,2,2,0.11122625215889463,0.0010362694300518132,0.000690846286701209,-1.0,0.0,0.0,0.06260032102728733,0.08480126588811351,-1.0,0.0,0.027936962750716332,0.08480126588811351,-0.9239130434782608,-1.0,39,6969,3064,8134,610,0.0,189,443,167,1242,0.021409778878493668,0,0,0,0,0,0,0,0.0,0,475,0,315,142,0,932,160,0.014748290613587938,292,1455,8135,5,1168,open
derby-B-147,7791,org/apache/derby/client,org/apache/derby/client/ClientXid.java,2804,True,3,13,359,1,8,51,1,6,0.9902912621359224,102,72,0.7058823529411765,0.6666666666666666,9,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,7,4,BAD_PRACTICE,0.0011269722013523664,BC_EQUALS_METHOD_SHOULD_WORK_FOR_ALL_OBJECTS,16,2,2,0.002417962003454232,0.001381692573402418,0.000690846286701209,-1.0,0.0,0.0,0.0612691466083151,0.081104871355322,-1.0,0.0,0.01002865329512894,0.081104871355322,-1.0,-1.0,1,6621,2803,7786,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,5274,6437,8135,130,1293,close
